Wavelength (nm),Intensity (a.u.),Z Axis,
,L442_1m_june 8_22_EM_270.00,L442_1m_june 8_22_EM_272.00,L442_1m_june 8_22_EM_274.00,L442_1m_june 8_22_EM_276.00,L442_1m_june 8_22_EM_278.00,L442_1m_june 8_22_EM_280.00,L442_1m_june 8_22_EM_282.00,L442_1m_june 8_22_EM_284.00,L442_1m_june 8_22_EM_286.00,L442_1m_june 8_22_EM_288.00,L442_1m_june 8_22_EM_290.00,L442_1m_june 8_22_EM_292.00,L442_1m_june 8_22_EM_294.00,L442_1m_june 8_22_EM_296.00,L442_1m_june 8_22_EM_298.00,L442_1m_june 8_22_EM_300.00,L442_1m_june 8_22_EM_302.00,L442_1m_june 8_22_EM_304.00,L442_1m_june 8_22_EM_306.00,L442_1m_june 8_22_EM_308.00,L442_1m_june 8_22_EM_310.00,L442_1m_june 8_22_EM_312.00,L442_1m_june 8_22_EM_314.00,L442_1m_june 8_22_EM_316.00,L442_1m_june 8_22_EM_318.00,L442_1m_june 8_22_EM_320.00,L442_1m_june 8_22_EM_322.00,L442_1m_june 8_22_EM_324.00,L442_1m_june 8_22_EM_326.00,L442_1m_june 8_22_EM_328.00,L442_1m_june 8_22_EM_330.00,L442_1m_june 8_22_EM_332.00,L442_1m_june 8_22_EM_334.00,L442_1m_june 8_22_EM_336.00,L442_1m_june 8_22_EM_338.00,L442_1m_june 8_22_EM_340.00,L442_1m_june 8_22_EM_342.00,L442_1m_june 8_22_EM_344.00,L442_1m_june 8_22_EM_346.00,L442_1m_june 8_22_EM_348.00,L442_1m_june 8_22_EM_350.00,L442_1m_june 8_22_EM_352.00,L442_1m_june 8_22_EM_354.00,L442_1m_june 8_22_EM_356.00,L442_1m_june 8_22_EM_358.00,L442_1m_june 8_22_EM_360.00,L442_1m_june 8_22_EM_362.00,L442_1m_june 8_22_EM_364.00,L442_1m_june 8_22_EM_366.00,L442_1m_june 8_22_EM_368.00,L442_1m_june 8_22_EM_370.00,L442_1m_june 8_22_EM_372.00,L442_1m_june 8_22_EM_374.00,L442_1m_june 8_22_EM_376.00,L442_1m_june 8_22_EM_378.00,L442_1m_june 8_22_EM_380.00,L442_1m_june 8_22_EM_382.00,L442_1m_june 8_22_EM_384.00,L442_1m_june 8_22_EM_386.00,L442_1m_june 8_22_EM_388.00,L442_1m_june 8_22_EM_390.00,L442_1m_june 8_22_EM_392.00,L442_1m_june 8_22_EM_394.00,L442_1m_june 8_22_EM_396.00,L442_1m_june 8_22_EM_398.00,L442_1m_june 8_22_EM_400.00,L442_1m_june 8_22_EM_402.00,L442_1m_june 8_22_EM_404.00,L442_1m_june 8_22_EM_406.00,L442_1m_june 8_22_EM_408.00,L442_1m_june 8_22_EM_410.00,L442_1m_june 8_22_EM_412.00,L442_1m_june 8_22_EM_414.00,L442_1m_june 8_22_EM_416.00,L442_1m_june 8_22_EM_418.00,L442_1m_june 8_22_EM_420.00,L442_1m_june 8_22_EM_422.00,L442_1m_june 8_22_EM_424.00,L442_1m_june 8_22_EM_426.00,L442_1m_june 8_22_EM_428.00,L442_1m_june 8_22_EM_430.00,L442_1m_june 8_22_EM_432.00,L442_1m_june 8_22_EM_434.00,L442_1m_june 8_22_EM_436.00,L442_1m_june 8_22_EM_438.00,L442_1m_june 8_22_EM_440.00,L442_1m_june 8_22_EM_442.00,L442_1m_june 8_22_EM_444.00,L442_1m_june 8_22_EM_446.00,L442_1m_june 8_22_EM_448.00,L442_1m_june 8_22_EM_450.00,L442_1m_june 8_22_EM_452.00,L442_1m_june 8_22_EM_454.00,L442_1m_june 8_22_EM_456.00,L442_1m_june 8_22_EM_458.00,L442_1m_june 8_22_EM_460.00,L442_1m_june 8_22_EM_462.00,L442_1m_june 8_22_EM_464.00,L442_1m_june 8_22_EM_466.00,L442_1m_june 8_22_EM_468.00,L442_1m_june 8_22_EM_470.00,L442_1m_june 8_22_EM_472.00,L442_1m_june 8_22_EM_474.00,L442_1m_june 8_22_EM_476.00,L442_1m_june 8_22_EM_478.00,L442_1m_june 8_22_EM_480.00,L442_1m_june 8_22_EM_482.00,L442_1m_june 8_22_EM_484.00,L442_1m_june 8_22_EM_486.00,L442_1m_june 8_22_EM_488.00,L442_1m_june 8_22_EM_490.00,L442_1m_june 8_22_EM_492.00,L442_1m_june 8_22_EM_494.00,L442_1m_june 8_22_EM_496.00,L442_1m_june 8_22_EM_498.00,L442_1m_june 8_22_EM_500.00,L442_1m_june 8_22_EM_502.00,L442_1m_june 8_22_EM_504.00,L442_1m_june 8_22_EM_506.00,L442_1m_june 8_22_EM_508.00,L442_1m_june 8_22_EM_510.00,L442_1m_june 8_22_EM_512.00,L442_1m_june 8_22_EM_514.00,L442_1m_june 8_22_EM_516.00,L442_1m_june 8_22_EM_518.00,L442_1m_june 8_22_EM_520.00,L442_1m_june 8_22_EM_522.00,L442_1m_june 8_22_EM_524.00,L442_1m_june 8_22_EM_526.00,L442_1m_june 8_22_EM_528.00,L442_1m_june 8_22_EM_530.00,L442_1m_june 8_22_EM_532.00,L442_1m_june 8_22_EM_534.00,L442_1m_june 8_22_EM_536.00,L442_1m_june 8_22_EM_538.00,L442_1m_june 8_22_EM_540.00,L442_1m_june 8_22_EM_542.00,L442_1m_june 8_22_EM_544.00,L442_1m_june 8_22_EM_546.00,L442_1m_june 8_22_EM_548.00,L442_1m_june 8_22_EM_550.00,L442_1m_june 8_22_EM_552.00,L442_1m_june 8_22_EM_554.00,L442_1m_june 8_22_EM_556.00,L442_1m_june 8_22_EM_558.00,L442_1m_june 8_22_EM_560.00,L442_1m_june 8_22_EM_562.00,L442_1m_june 8_22_EM_564.00,L442_1m_june 8_22_EM_566.00,L442_1m_june 8_22_EM_568.00,L442_1m_june 8_22_EM_570.00,L442_1m_june 8_22_EM_572.00,L442_1m_june 8_22_EM_574.00,L442_1m_june 8_22_EM_576.00,L442_1m_june 8_22_EM_578.00,L442_1m_june 8_22_EM_580.00,L442_1m_june 8_22_EM_582.00,L442_1m_june 8_22_EM_584.00,L442_1m_june 8_22_EM_586.00,L442_1m_june 8_22_EM_588.00,L442_1m_june 8_22_EM_590.00,L442_1m_june 8_22_EM_592.00,L442_1m_june 8_22_EM_594.00,L442_1m_june 8_22_EM_596.00,L442_1m_june 8_22_EM_598.00,L442_1m_june 8_22_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.910271167755127,1.17233788967133,1.73286247253418,2.19341468811035,2.27006673812866,2.86129355430603,3.31052350997925,4.42964458465576,5.50617170333862,6.32686424255371,6.74899244308472,8.04660892486572,8.98102951049805,10.0408525466919,11.311014175415,12.1592235565186,13.064432144165,14.8048896789551,15.0435991287231,13.846926689148,13.9974069595337,14.2062358856201,14.086594581604,14.3097524642944,14.8878974914551,17.0535507202148,21.3156814575195,24.615406036377,27.3083267211914,29.4083003997803,31.6186771392822,32.753776550293,33.6954727172852,35.9853935241699,40.3654823303223,41.3749542236328,41.4982643127441,43.1608810424805,40.9490661621094,43.1340827941895,43.0169372558594,41.7453231811523,43.9283981323242,45.0348701477051,44.7676620483398,45.0148887634277,44.8750610351562,44.0919990539551,46.3342323303223,46.5746383666992,46.8328819274902,50.3061752319336,52.1932640075684,54.3227653503418,55.3418388366699,56.8625526428223,59.2920761108398,61.1581077575684,63.7520446777344,67.0650405883789,60.5459976196289,64.7067565917969,67.7102813720703,72.0501708984375,76.1545562744141,77.1475219726563,82.6957855224609,86.9832382202148,86.6848297119141,88.5330963134766,91.7385025024414,96.2795257568359,96.510139465332,97.9524459838867,98.4128036499023,100.947814941406,102.581298828125,104.98543548584,105.189796447754,103.662452697754,104.510055541992,104.081901550293,102.056266784668,101.802604675293,102.144790649414,101.558563232422,99.3244934082031,99.1901931762695,97.7238845825195,96.5235366821289,95.7463226318359,95.9745178222656,97.2843399047852,94.0030136108398,90.7124099731445,85.1485900878906,85.9112396240234,84.1755142211914,82.4600067138672,82.1194229125977,81.9018478393555,77.1842803955078,78.2313079833984,75.7150573730469,74.7113647460937,72.5233459472656,70.8449554443359,68.802734375,68.3535842895508,65.3708419799805,64.0764007568359,60.2008514404297,60.5448989868164,58.6879272460937,56.8605575561523,55.8037300109863,51.5715408325195,50.9364242553711,49.2974891662598,48.0816268920898,47.8969230651855,45.0387001037598,43.0253067016602,41.0819892883301,40.2506637573242,39.7221717834473,38.1440849304199,36.9946517944336,35.5374488830566,33.1883811950684,33.2514305114746,31.3038654327393,29.8833980560303,27.8702392578125,27.2576198577881,26.007682800293,26.1943359375,23.0502071380615,23.36741065979,21.3414974212646,21.0547733306885,20.4060115814209,19.6882133483887,18.819408416748,18.2768535614014,17.7692413330078,16.8334770202637,16.6775493621826,14.9762620925903,14.1244993209839,13.0151033401489,12.6491556167603,12.0242605209351,11.7625093460083,11.143385887146,10.8259172439575,9.54461097717285,10.0960140228271,9.34502029418945,9.06328296661377,8.90681743621826,7.97819662094116,7.39023351669311,6.61340141296387,7.00447034835815,7.01652097702026
235,0.755718410015106,0.731223523616791,1.13382244110107,1.11209726333618,1.62281918525696,1.52974379062653,1.99015486240387,2.15111589431763,2.68912076950073,2.722811460495,3.84674191474915,4.55398082733154,4.59566354751587,5.50117588043213,6.60760593414307,8.0536642074585,7.83518934249878,8.23903942108154,8.3575849533081,9.01205825805664,8.63607311248779,9.64357662200928,9.66439342498779,10.1507968902588,10.6450872421265,10.1174182891846,10.7902297973633,13.7071552276611,14.8818511962891,16.4730129241943,17.930082321167,19.7985095977783,20.4485855102539,22.7819423675537,23.5304317474365,24.1387786865234,26.0089473724365,28.4104614257813,28.2740364074707,28.8846015930176,30.1270999908447,31.8172874450684,32.2719116210937,33.4177360534668,34.228157043457,35.5477066040039,34.8517837524414,36.7416229248047,37.9245529174805,39.0357780456543,40.0013656616211,42.1028900146484,43.3524971008301,46.8733863830566,48.4937286376953,50.8361320495605,52.8350868225098,56.6576538085937,58.0506248474121,60.968864440918,54.5485916137695,57.8031806945801,63.0797309875488,64.2604675292969,68.3023147583008,69.3253326416016,72.4666519165039,75.529296875,77.8971405029297,81.1141967773437,84.0074996948242,86.9682006835938,87.6204376220703,88.4617385864258,91.8871688842773,92.4403305053711,93.9338912963867,94.4260787963867,95.2704238891602,94.514045715332,95.9424133300781,93.7861862182617,93.3664932250977,93.7391128540039,94.1518478393555,91.6435165405273,94.3960647583008,91.5471115112305,90.3427505493164,87.8337554931641,90.0087966918945,88.406364440918,87.0085144042969,86.9347763061523,84.0425643920898,79.1427688598633,80.034797668457,80.3128967285156,78.4914627075195,76.4647750854492,75.0048828125,72.8379058837891,73.4583358764648,71.6180572509766,70.1337356567383,68.4775772094727,65.9736251831055,66.5499725341797,63.4325256347656,61.0774688720703,58.7077445983887,57.9610252380371,55.6134567260742,55.3801918029785,52.2754364013672,50.0411224365234,50.3153076171875,48.4185943603516,46.3923454284668,44.2051315307617,45.155345916748,43.026439666748,41.5183181762695,40.6621398925781,38.4600601196289,36.1709403991699,36.6587867736816,35.105525970459,33.4392051696777,31.8770351409912,30.3824863433838,29.7961616516113,27.8882446289062,25.6861820220947,25.9161911010742,25.8925342559814,24.8863487243652,23.4068222045898,22.4349231719971,21.163745880127,20.9412155151367,20.1162452697754,19.0838394165039,18.4868564605713,17.3573532104492,16.258129119873,15.4868335723877,14.56982421875,14.2704124450684,13.1773366928101,11.9690523147583,11.9465436935425,11.0866107940674,11.0403079986572,10.8774833679199,10.0981464385986,9.19722557067871,9.14449882507324,8.46448040008545,8.58065795898438,7.76065969467163,7.55521202087402,7.50299882888794,6.71190595626831,7.05318975448608,6.23052883148193
240,1.48400557041168,1.06800043582916,0.971880257129669,0.615676701068878,0.598327040672302,0.424933463335037,0.654575347900391,0.827879548072815,0.820037543773651,1.19818711280823,1.34796190261841,1.82264447212219,2.11900806427002,2.16263270378113,3.17096948623657,3.48403072357178,3.98982357978821,4.28304243087769,4.40208101272583,5.07012939453125,5.22732448577881,5.42433452606201,5.78209066390991,6.17810821533203,5.79878377914429,6.71563673019409,6.86953258514404,8.02209281921387,8.55516242980957,9.81366443634033,10.4178991317749,11.4540662765503,12.8003997802734,13.6874933242798,15.170859336853,15.7056360244751,16.3363189697266,17.056489944458,18.5347366333008,19.4593200683594,19.5511817932129,21.8758697509766,23.1532611846924,24.1664199829102,24.8105087280273,25.5052032470703,26.5617961883545,29.3510112762451,29.6950626373291,31.527271270752,32.8455772399902,36.521858215332,37.3103065490723,38.9945831298828,40.9489860534668,44.8409385681152,45.899169921875,48.738883972168,51.2947311401367,53.0131721496582,49.153564453125,53.3317832946777,55.2632904052734,58.5751991271973,61.8565711975098,63.9708747863769,66.5800704956055,69.458366394043,71.4954986572266,74.504035949707,76.826789855957,77.4925231933594,79.4492263793945,82.2536087036133,83.1282119750977,84.8701553344727,87.5580215454102,87.3884658813477,86.8863983154297,86.6837310791016,87.4614334106445,88.1303253173828,86.5231475830078,86.0992279052734,86.7363662719727,86.3150863647461,86.337890625,85.2003784179688,83.2968063354492,82.1214752197266,82.0110092163086,80.5836563110352,80.5759735107422,79.1395111083984,80.614501953125,74.4443206787109,74.6548385620117,72.8119812011719,72.322395324707,71.2673797607422,70.6948928833008,68.4769058227539,68.3443908691406,66.0972442626953,65.9335708618164,64.6598968505859,62.7168006896973,62.3665580749512,60.2007369995117,57.714599609375,56.8751106262207,56.3214263916016,54.2420539855957,52.5869903564453,51.2972679138184,49.6737365722656,47.6320037841797,46.2757530212402,45.8922233581543,43.2605514526367,41.2452430725098,42.0371856689453,40.1332015991211,38.7297401428223,37.152904510498,35.8699378967285,34.3360061645508,33.6298561096191,31.1691360473633,32.055534362793,28.8222827911377,29.635196685791,28.2293586730957,26.3763046264648,25.9172172546387,24.6871204376221,23.7396392822266,22.5483379364014,22.7176570892334,21.8404979705811,20.4600372314453,18.4443893432617,18.2093906402588,16.9811363220215,17.660587310791,15.5129117965698,15.4033260345459,15.2204036712646,14.1581325531006,13.6084632873535,12.0544166564941,11.6349277496338,11.8749504089355,10.6232347488403,10.4613170623779,10.2097597122192,10.0183935165405,9.34281539916992,8.26992893218994,8.33191394805908,8.11430072784424,7.40429544448852,7.46290922164917,7.17238521575928,6.63380527496338,6.94275856018066
245,11.2345523834229,7.5987377166748,3.84217810630798,1.46054375171661,0.864264905452728,0.582189500331879,0.609787106513977,0.589499294757843,0.699161350727081,0.716153860092163,0.86445951461792,1.11808693408966,1.44198334217072,1.78786027431488,2.12469744682312,2.37761640548706,3.05585837364197,3.24071311950684,3.64099669456482,3.4813289642334,4.4176778793335,4.75258016586304,4.6532769203186,5.11554384231567,5.53116321563721,5.46154975891113,5.96422529220581,6.91787195205688,7.22313690185547,7.6476879119873,8.62543678283691,8.67949199676514,9.71726608276367,10.5981874465942,12.0570459365845,12.4368238449097,12.5685377120972,13.5420007705688,14.2550287246704,15.1886806488037,16.4508094787598,17.3154201507568,17.5235538482666,19.6034927368164,20.4565658569336,20.9530353546143,23.0257053375244,24.921480178833,25.8039951324463,27.1371250152588,28.4432048797607,30.5800476074219,32.8117218017578,35.5209121704102,37.4988327026367,39.3142395019531,40.5867500305176,43.4362487792969,46.1486053466797,47.9626502990723,44.8792839050293,48.2118911743164,51.3119735717773,53.9697799682617,57.0244216918945,58.5153884887695,61.5026969909668,63.4110450744629,65.1925811767578,68.2859344482422,70.61279296875,72.3893432617187,75.3960189819336,75.0859756469727,77.9362869262695,79.1758880615234,80.2916717529297,80.847526550293,80.30712890625,80.9486541748047,81.6178588867187,81.2652740478516,82.1542663574219,81.3601379394531,80.8452987670898,79.8003158569336,80.1102523803711,78.7790603637695,79.6152954101562,79.0370712280273,76.0694046020508,78.2716369628906,78.1533660888672,76.1659927368164,76.4501953125,70.5259704589844,70.8443756103516,70.0254135131836,69.0060806274414,68.7984313964844,67.9310913085938,66.91455078125,66.0123443603516,64.6464996337891,63.1068687438965,61.950122833252,60.5139236450195,60.8195152282715,57.9354820251465,56.2713241577148,54.8523597717285,54.2267608642578,52.2479934692383,51.7813339233398,50.109203338623,48.0556373596191,46.7517318725586,44.9509048461914,44.2912254333496,42.3661308288574,41.6388397216797,39.3215026855469,38.7605018615723,37.4614677429199,36.693359375,35.1543045043945,33.9224472045898,33.3188133239746,31.4867725372314,30.7536354064941,29.2821750640869,28.584379196167,27.2536716461182,26.0581321716309,24.9958629608154,23.9995746612549,23.5210399627686,22.4844245910645,21.2110538482666,20.2379779815674,19.5363292694092,18.9450950622559,18.2468376159668,16.8116607666016,16.3529434204102,15.6172561645508,15.7760963439941,14.3494033813477,14.0609550476074,13.5863428115845,12.0293483734131,11.6450157165527,11.4362983703613,10.9225358963013,10.3421850204468,10.0007562637329,9.49215412139893,9.00938987731934,8.73499774932861,8.29425811767578,7.46314096450806,7.38318634033203,7.09273099899292,6.7975172996521,6.51841068267822,6.45331192016602
250,8.74207878112793,13.093487739563,14.1449813842773,10.3383493423462,5.76642084121704,2.18603849411011,1.11499929428101,0.839791119098663,0.770076811313629,0.92140930891037,1.01104259490967,1.12262177467346,1.42563593387604,1.81039845943451,2.03798818588257,2.29208421707153,2.74345469474792,3.01130104064941,3.23265552520752,3.58958840370178,3.81920266151428,3.92110967636108,4.60522890090942,4.93610715866089,4.80603122711182,5.32204389572144,5.7864465713501,6.21153545379639,6.95250082015991,6.95718383789063,7.53557586669922,8.6150598526001,8.5238618850708,9.15234088897705,9.90708351135254,10.37659740448,10.5321788787842,12.2005109786987,12.2154178619385,12.9711685180664,13.7250194549561,14.3218469619751,15.5796461105347,16.2376308441162,17.7612190246582,19.1560020446777,19.3541736602783,21.410795211792,22.5031967163086,24.0224456787109,25.6181335449219,27.1839714050293,29.5253582000732,32.3059196472168,33.353874206543,35.346435546875,37.6275291442871,39.1345977783203,41.3835716247559,43.6431007385254,41.5972442626953,43.5594177246094,45.0164413452148,48.9214820861816,51.4906997680664,53.6097183227539,56.2194213867188,59.3342437744141,61.356029510498,63.8349609375,64.4402313232422,66.3134307861328,68.7502136230469,70.3080444335938,72.9294662475586,73.4805526733398,74.694580078125,76.1828002929688,75.1946868896484,77.2536697387695,77.3570556640625,77.0547256469727,76.5360794067383,77.116340637207,76.843879699707,74.2423706054687,75.184700012207,75.4068832397461,74.4269027709961,75.3225860595703,74.2767868041992,74.0090484619141,74.6682891845703,74.0139846801758,71.7162551879883,67.1383056640625,66.7470092773437,67.644172668457,66.2487716674805,65.3580093383789,64.1830978393555,63.789436340332,62.575798034668,61.8263740539551,60.8869209289551,60.3119354248047,58.5753860473633,57.1785087585449,56.2588272094727,54.9737510681152,53.4817733764648,52.1172409057617,50.1182289123535,49.5403671264648,47.9937782287598,46.3589973449707,44.5429344177246,43.6695976257324,43.3066024780273,41.6185531616211,39.5728988647461,39.3649406433105,38.0319862365723,37.2506065368652,35.7890319824219,34.7205390930176,33.1492385864258,32.0926933288574,31.290807723999,29.5280418395996,28.3714733123779,27.7114143371582,26.1947689056396,25.7150592803955,25.4020519256592,23.6478748321533,22.5072612762451,22.3145713806152,21.8345832824707,20.4946537017822,19.999324798584,18.5871105194092,17.3753929138184,17.2440547943115,16.6545391082764,15.6591196060181,15.2244548797607,14.3937206268311,13.2618579864502,12.981541633606,11.5690078735352,11.5573759078979,11.2062120437622,11.0091714859009,10.2043342590332,9.29278087615967,9.35003280639648,9.16234683990478,8.18256378173828,8.19111061096191,7.87945222854614,7.46095943450928,7.25165939331055,6.70622777938843,6.42053174972534,6.22304916381836
255,1.25792992115021,1.70456862449646,3.52770352363586,7.23707294464111,11.7716569900513,11.3975791931152,9.73348999023437,5.80445432662964,2.90237069129944,1.93258881568909,1.66128194332123,1.47984385490417,1.74953866004944,2.00824117660522,2.3406183719635,2.52663707733154,2.97023105621338,3.28411340713501,3.43135619163513,3.72464227676392,3.89610862731934,4.234459400177,4.53297138214111,5.00900888442993,4.87324810028076,5.32645130157471,5.88790035247803,6.20651388168335,6.92103004455566,7.29466342926025,7.35020637512207,8.08751010894775,8.66620922088623,9.05931186676025,9.75771999359131,9.53757286071777,10.1010255813599,11.1106243133545,11.8142690658569,11.6218271255493,12.1612901687622,13.1345462799072,14.7401638031006,15.07603931427,16.7739410400391,16.4334926605225,18.0514888763428,18.5291404724121,20.4933986663818,20.9757537841797,23.249044418335,24.2022380828857,25.6308994293213,28.1698741912842,30.2712593078613,31.7180957794189,33.1716384887695,35.8165550231934,37.0494003295898,39.7329902648926,36.5344734191895,38.7192192077637,42.8554840087891,43.9006843566895,45.804027557373,48.9230651855469,49.961856842041,52.2595977783203,55.747875213623,56.670238494873,58.9375953674316,60.2100257873535,63.1112556457519,65.8559417724609,64.4548873901367,68.1679763793945,68.8403472900391,69.2330780029297,69.7366790771484,71.5028991699219,69.3594665527344,70.3588409423828,70.9328308105469,70.956901550293,71.0690231323242,71.0251007080078,70.6441192626953,70.2563095092773,70.7470550537109,67.881965637207,69.5573501586914,70.228385925293,69.9741744995117,69.8156661987305,69.3361434936523,64.1494140625,63.332462310791,64.7237014770508,62.621654510498,62.4021224975586,62.2216529846191,61.1542434692383,59.7590751647949,58.8303756713867,58.1551666259766,58.1867637634277,55.1611022949219,54.9757194519043,54.5719032287598,53.553466796875,52.1396484375,51.0211753845215,48.4298095703125,46.6696701049805,47.2121391296387,45.6050682067871,43.7505683898926,43.1258773803711,41.2719459533691,40.6709403991699,39.9546585083008,37.9139556884766,36.7933006286621,36.3550262451172,34.0710563659668,32.5608139038086,31.8543472290039,30.7231063842773,30.3647556304932,29.0550899505615,27.6135082244873,26.7093467712402,25.6306858062744,26.0586891174316,24.4097442626953,23.0367069244385,22.2354259490967,21.8214893341064,20.8095569610596,19.8301944732666,18.8356475830078,18.2846775054932,16.6906108856201,16.4095096588135,15.2738342285156,15.3911428451538,15.2088117599487,14.1416816711426,12.731369972229,12.5576934814453,11.841477394104,10.9083709716797,10.2408514022827,10.5263261795044,10.0990934371948,9.44863891601562,8.7487907409668,8.91044807434082,8.36974716186523,7.63018846511841,7.4739236831665,7.10153150558472,7.17471170425415,6.53398036956787,6.04506254196167,5.85618114471436
260,1.29903507232666,1.38107299804688,1.19637072086334,1.07380068302155,1.37673532962799,1.934605717659,5.08768701553345,10.0488023757935,13.8699865341187,12.4327869415283,7.82468605041504,4.13042783737183,2.59211015701294,2.63640952110291,2.92085886001587,2.78952836990356,3.32946872711182,3.5839672088623,3.95235133171082,3.83923244476318,4.15555047988892,4.73860168457031,4.91992235183716,5.34804964065552,5.52869510650635,5.57038879394531,6.44614028930664,6.75150203704834,7.27370977401733,7.98974990844727,8.45253944396973,8.62445163726807,8.96680927276611,9.41247463226318,9.98767185211182,10.7448749542236,11.0759315490723,11.4296808242798,11.5943994522095,12.3603582382202,12.9535446166992,13.2141571044922,14.5416221618652,14.8889493942261,15.6211948394775,16.8161468505859,17.1678256988525,18.4813346862793,19.2132892608643,20.6285228729248,21.8915386199951,23.2600708007813,24.6864318847656,26.8507595062256,28.4941349029541,29.1338005065918,31.1445274353027,33.0636215209961,34.7831153869629,36.7489471435547,34.3659439086914,36.1522102355957,38.7853546142578,40.736946105957,42.3345832824707,44.8446083068848,46.8013648986816,48.429988861084,50.4091339111328,53.5765151977539,54.8995513916016,56.291389465332,57.3848762512207,59.3012084960937,61.5123443603516,62.0448036193848,63.5140113830566,64.4774017333984,64.6306686401367,65.5732421875,65.5497589111328,66.2735443115234,66.8554458618164,66.5790710449219,67.0711135864258,67.4395065307617,66.0156021118164,67.8306503295898,66.9753799438477,66.5799407958984,66.580322265625,66.8250961303711,67.2669067382813,67.0342712402344,66.8288650512695,61.799072265625,62.1674957275391,60.9498977661133,62.3497505187988,60.2922821044922,60.5020179748535,59.8865661621094,58.9168357849121,57.966365814209,57.0259246826172,56.9815292358398,55.8019180297852,55.150993347168,53.6723442077637,53.0875816345215,50.9374084472656,49.3520278930664,49.3052978515625,47.2426872253418,46.2656631469727,45.1555099487305,43.7115364074707,42.9053077697754,41.2083969116211,40.3231163024902,38.6963806152344,38.7230453491211,36.4531097412109,35.2802772521973,34.0629920959473,33.9877090454102,32.3289794921875,31.0961265563965,30.4524421691895,28.7210884094238,28.0884418487549,27.3913059234619,26.6356563568115,25.0416107177734,24.2233352661133,23.4327545166016,22.789213180542,21.2134552001953,20.8706188201904,20.2645015716553,18.7927722930908,18.3970928192139,17.1920280456543,16.6367263793945,15.4974985122681,15.4266204833984,14.8682565689087,13.9549903869629,13.5704364776611,12.9968738555908,11.5768442153931,11.3079423904419,11.2398948669434,10.5314788818359,9.96065616607666,9.49527454376221,8.97826480865479,8.93707084655762,8.05531692504883,8.32461547851562,7.8073935508728,7.59397268295288,7.12793445587158,6.5355339050293,6.85347366333008,6.42834043502808
